accession	pairwise_score	pairwise_pct	multiple_pct	entropy
PF07718.19	0.6563877156685605	0.3532341958414914	0.4485316152232544	1.2760136838995422
PF14806.12	1.0905285063478298	0.3716125887557911	0.4910828934227422	1.3566161157310621
PF16381.11	0.4473930207340077	0.24083016158416612	0.37432852700028274	2.1201404559168577
PF02629.26	-0.11247119312121288	0.21584635108254022	0.34090298306906747	1.9188366639048975
PF00963.25	-0.46649996905837376	0.16590085444071986	0.29239766081871343	2.1704569784778176
PF26004.1	2.6070449172576833	0.5032387706855792	0.6438888888888888	1.487679447677757
PF22838.2	1.0762259848807258	0.28816600643744633	0.43802978235967927	2.0981435991358914
PF21672.3	-0.7531122058608524	0.15036073376657647	0.26059009483667017	1.9922192045511233
PF27979.1	-1.3391155717418326	0.21593169485003808	0.29411764705882354	0.7714150764655432
PF22883.2	0.8783582759556012	0.36619351198893113	0.47518443997317233	1.096669674140589
PF14705.13	-0.19924947918712024	0.2655816191995489	0.36147951665193045	1.3115386932380948
PF12652.13	1.0035932162333852	0.31189884625177083	0.41635041113219484	1.8088984520535234
PF13657.12	-1.4098911246364312	0.13685032047447224	0.22053328804347827	1.5357970517776522
PF02284.22	2.0375560096926737	0.4595389758493493	0.5826664064024986	1.406643023096043
PF02297.23	-0.8747997230476497	0.16566303308516678	0.2606087869245764	1.5203387094853371
PF03450.23	0.09379171760963395	0.22099696897085158	0.35179081520544936	2.148650215147323
PF18695.8	0.052650671107524256	0.23483076238522843	0.35820512820512823	2.0595398615088216
PF08562.16	1.684547794232195	0.37883590334153494	0.48118279569892475	1.6256131830745375
PF09048.18	1.4717794873860084	0.3919814951541646	0.5192587209302325	1.6943796353820906
PF00030.25	0.21992759668068573	0.24773686596993438	0.35598098098098097	1.8165083840896665
PF04969.23	-0.7502546453833644	0.15250248696027754	0.25702187720536346	2.0588327044361847
PF05532.18	1.3600849432559954	0.30414756029745027	0.4506104328523862	2.2907645861502863
PF18211.8	0.5359401631394309	0.2750638610114049	0.4010329089598847	1.8620061718766139
PF18425.7	0.8180952062739134	0.29889022454514247	0.45166666666666666	1.9039268610773534
PF24578.2	1.1184431750965276	0.37064949271456643	0.4884716732542819	1.4035189799796328
PF09455.17	-2.0504664930533494	0.098656919342775	0.18333333333333335	1.2764989280718901
PF27268.1	-0.7350659536282572	0.2046523875705383	0.31063988095238093	1.2873982799116204
PF20285.4	0.8447752217597554	0.27459995040395274	0.41225461035098154	2.1732211634937273
PF20946.3	0.5165597631026703	0.2616951217082921	0.39166666666666666	2.1066591862830735
PF12350.14	-0.37516786124004853	0.242698477662542	0.3391509433962264	1.445819978493373
PF01982.23	0.668134698753406	0.30649174803153245	0.4221042471042471	1.7243383181080436
PF05848.18	2.5538858554290105	0.5179032669398179	0.6084053417124902	1.3540130503054166
PF17727.7	0.3155197850076377	0.2337508218564877	0.3590469099032018	2.1617182022782386
PF07732.22	0.7778530238281356	0.2839832252682768	0.4131177179590197	2.0786436319905834
PF03712.21	0.9122201070123926	0.316425949691398	0.44380218368657676	1.8371851051430188
PF23168.3	0.6735606959507408	0.37529411640505717	0.47855181880576525	1.056879335306682
PF00190.29	-0.5923263027492115	0.17399495170371002	0.2997527319135359	2.065039436514978
PF12973.14	0.3624548897234845	0.25357493228284894	0.379063829787234	1.9852968330659584
PF13473.13	-0.9425036367319606	0.15374500717182185	0.25342312008978674	1.6936382668576628
PF21543.4	2.7374866524494066	0.548359102833002	0.6592362861019577	1.3408548022767468
PF02560.20	2.01239738547579	0.4718533192149197	0.5806213017751479	1.2829971587027504
PF18050.7	-0.5001600212966415	0.1774266173850032	0.29272930648769574	2.0017599936719725
PF28124.1	0.536187896086568	0.3365615103533598	0.43617021276595747	1.061239166471414
PF24562.2	0.7131674124896568	0.3301220158533501	0.4517316017316017	1.4598793032329156
PF00173.34	-1.3913892321513395	0.14659272214402072	0.22853618421052632	1.443062356624961
